,0,1,2,3,4
0,-2.4439161211221982,1.2677643325610046,0.4634421287661069,1.080056074485396,-0.8154086924301365
1,-0.7457359532527019,-0.17102249413245257,-0.26743923734628083,1.8910853374734793,0.22609527849904923
2,-2.4868228204344454,-0.11628512598304806,0.0759777210848719,-0.26290749241918726,-0.4293630429842837
3,0.24550105689582769,-0.9494739621940506,-0.7136235519114279,0.7537798726860939,0.003433408110752146
4,-0.6166683688622518,-1.7707395378204407,-0.4384853088202999,-0.007709602415915199,0.6482023826371477
5,-1.8580068608688163,-1.0372118590697184,0.12399719495057798,-0.06584554308279612,0.04155153688220458
6,-2.2784700553129564,0.43419896309706374,0.2547153615876087,0.493367532136894,-0.15853781004805623
7,-1.388001266614753,1.1203850491386067,0.026649584267478287,0.426010670585053,-0.210725627029747
8,-2.8040934766623637,-0.28446821194393823,0.3896837388529957,0.42059701268517546,-0.27255974630037644
9,-2.437441997832227,1.5150595152607345,0.3531845119130288,0.7144372685572684,-1.2300969139854951
10,-3.060747253320709,-0.5553498481693924,0.4681462062048132,0.05426128984251163,-0.9361145619401203
11,-2.7845525899477743,-1.8466793654954232,0.3332636696681435,-0.1881582437994774,-0.085924661699936
12,0.378765917736817,-1.6163246562747815,0.13134357716872289,0.22705891142016282,0.0603565326292779
13,-1.182986233638662,-4.076385463212793,-0.12693790979951777,-1.2729652197242742,1.4519003589582644
14,0.5370006826080517,-0.8349982662415439,0.9399383531429767,0.3066439492684337,-0.44726781633510765
15,0.21307381108436502,-0.2885015556433204,-0.4216647868067986,-0.3274069221081333,1.8052918433924967
16,0.13023532594216983,-0.4638567237198685,1.3449545727811938,-0.45606090179233805,1.154252196945627
17,0.4541640695676984,-2.0518014083637284,0.5154316071528622,-0.30104270863099364,-0.032012711647569074
18,0.4848116015452466,-1.35325915468875,1.5735924217912238,-0.8083850853134754,0.28767648276247626
19,0.6460963477300083,-2.067603278546824,0.008285957724057373,0.8866249258992772,-0.32979461396068416
20,0.3464823482622569,-1.8402447541548377,-0.8275521710387282,0.3034094204100127,0.19331366801385916
21,0.8823254656338714,-0.42216004911907057,0.11166931244001102,0.24880288042232743,-2.5639678976712466
22,0.9464047239596032,-0.27817467143493146,-0.06081834512842067,1.084034199497389,-2.5003917537062654
23,0.925643578610112,-0.3573165042918684,0.4949120097177273,1.1800010699690413,-1.8230462514838108
24,0.6605834524941813,-0.5975429332918347,0.3558790840213606,1.3091879628437963,0.2724907854299523
25,0.8630750637759719,-0.5065379069219285,0.4360999271220773,1.079260150703663,-1.30182526527313
26,0.32315248481653425,-0.5018640372197333,-0.7910004609146352,-0.2895824594147523,0.5847822097472501
27,0.8842453898251126,-0.32825712964146386,0.19503967765777191,1.8744185312296595,-1.3130875653772394
28,0.5318640474978482,0.5283498465274832,1.4487319784974944,-0.36425748040932054,0.33518814647943107
29,0.9057135324464277,-0.026394850314282948,0.20306916688885115,1.2633834139638693,-1.3327235461197988
30,0.4847367899553315,0.6255341880141272,-0.41730857858135684,0.5431606835423799,0.3507385487787775
31,0.024578830340878075,0.013429745419603503,-0.6219918403121902,0.2017709236095688,0.751793902795236
32,0.7337613467701817,-0.9465730236246545,-0.013457751657051667,1.7559764481772167,0.3488099562517136
33,0.5691341929608825,-0.3068054724825429,-1.1756054610555655,-1.3625735217849522,-0.8995356558313399
34,0.32288272761493325,0.760766174439177,-1.5011315949161959,-1.2580497571043692,-0.04917102484763976
35,0.513633129613791,0.6559499627417268,-1.3089232853983443,0.3927356662726388,-0.1040767571706426
36,0.2779961697894761,1.416185019554562,0.4011888426290544,-1.18959631496133,0.37842843234187323
37,0.6710348482406735,0.5120624439401721,-1.5935063944013799,-0.9370381317694256,-0.7139395943750514
38,0.5142975042037792,0.44470003678515513,2.4367015404881123,-0.9647647633792346,0.8942902782049916
39,0.14520731055080646,0.9881257698524303,-1.2949389566715834,-0.40702147778972786,-0.08418587768192788
40,0.41460582883339114,1.3072375744681792,2.133952270118381,-0.6573132047247813,0.9675263948774083
41,0.46847532179437573,0.2270669857773912,0.2570362136643782,-0.9403916941816274,0.27634627100751236
42,0.5971738927758001,-0.22299633793433746,1.5656237093454455,-1.1370511460926622,0.40525753509284757
43,0.41002658575992973,0.09054247049765982,-0.994861626923379,0.8924807163397678,-0.5548749436815371
44,0.7474666970250872,0.12170049442490655,1.8537579785871499,-0.6765349553699884,-0.5017556044283685
45,0.7860448799132908,0.2955553698552598,0.7191965125670471,-0.5652546165021787,-0.5647119931969286
46,-0.6287391477224968,0.9865972443386739,-0.36257781060340827,-0.19903690148339861,-0.19380998594896545
47,0.39884000496732624,-0.2575709076330101,1.4619850838688278,-0.9582579768430206,0.34252801329742777
48,-0.7844332089434646,1.050389082244311,-0.28263225297501215,-0.39751126817446525,-0.04735012015219912
49,0.5917551362693791,0.29019533672224607,1.2660549007017108,-0.7670530743783018,-0.6060735884770464
50,0.6243097236606143,0.2697279505588494,1.632996817946221,-0.5640026483303159,-0.7803184094641554
51,0.7672076656983804,0.14629523898850977,-0.3839135001373026,0.9285421363219739,-1.5090777628008363
52,-1.2829954939768036,1.8236780456751989,0.002624066071571665,-0.06739840108195348,-0.6683013799996276
53,-0.038736743944405634,0.8557099974187309,0.5330999931112396,-0.22888632825618657,0.15473130890353218
54,0.5679660717741585,-0.17318446796693768,-1.467040655581867,-1.5249500061133154,-2.019118403572474
