1000201,207
1000202,276
1000600,652
1000700,58
1000800,267
1000900,391
1001001,8
1001002,506
1001200,145
1001300,1092
1001401,47
1001402,262
1001501,65
1001502,146
1001600,384
1001800,683
1002000,418
1002100,186
1002201,335
1002202,135
1002400,662
1002500,249
1002601,300
1002602,221
1002700,31
1002800,550
1002900,328
1003001,189
1003002,83
1003100,272
1003200,375
1003300,418
1003400,266
1003601,372
1003602,300
1003700,72
1003800,468
1003900,35
1004000,411
1004100,179
1004200,298
1004300,315
1004400,102
1004500,338
1004700,155
1004800,274
1004900,334
1005000,84
1005200,206
1005400,207
1005501,58
1005502,376
1005600,202
1005700,163
1005800,144
1005900,107
1006000,13
1006100,363
1006200,36
1006300,71
1006400,56
1006500,479
1006600,223
1006700,779
1006800,49
1006900,134
1007000,130
1007100,184
1007200,257
1007300,604
1007400,438
1007500,191
1007600,696
1007700,695
1007800,66
1007900,337
1008000,552
1008100,478
1008200,51
1008300,239
1008400,78
1008601,9
1008602,9
1008603,33
1008700,198
1008800,88
1008900,159
1009000,65
1009100,199
1009200,105
1009300,502
1009400,152
1009500,271
1009600,327
1009700,152
1009800,93
1009900,162
1010000,211
1010100,1722
1010200,89
1010300,41
1010400,74
1010601,8
1010602,48
1010800,52
1010900,994
1011000,115
1011100,220
1011201,139
1011202,48
1011203,404
1011300,1229
1011401,48
1011402,83
1011500,2200
1011600,28
1011700,18
1011800,109
1011900,555
1012000,235
1012100,316
1012200,60
1012400,66
1012500,409
1012600,72
1012700,370
1012800,200
1012900,69
1013000,46
1013100,222
1013200,127
1013300,67
1013400,160
1013500,58
1013600,147
1013700,158
1013800,190
1013900,28
1014000,141
1014200,79
1014300,868
1014401,90
1014402,132
1014500,193
1014601,139
1014602,131
1014700,31
1014801,222
1014802,696
1014900,290
1015001,37
1015002,80
1015100,502
1015200,319
1015300,184
1015400,287
1015500,59
1015601,89
1015602,164
1015700,301
1015801,132
1015802,179
1015900,486
1016001,73
1016002,12
1016100,108
1016200,630
1016300,127
1016400,853
1016500,156
1016600,600
1016700,324
1016800,757
1016900,125
1017000,293
1017100,221
1017200,1086
1017300,141
1017401,589
1017402,216
1017500,270
1017700,262
1017800,260
1017900,244
1018000,2205
1018100,82
1018200,2461
1018300,619
1018400,1609
1018500,60
1018600,1142
1018700,315
1018800,428
1018900,857
1019000,164
1019100,365
1019200,304
1019300,523
1019400,711
1019500,226
1019600,1627
1019701,288
1019702,50
1019800,442
1019900,198
1020000,275
1020101,27
1020102,462
1020300,12
1020500,139
1020600,246
1020701,30
1020800,629
1020901,865
1021000,802
1021100,868
1021200,653
1021303,398
1021400,435
1021500,370
1021600,916
1021703,522
1021800,980
1021900,1522
1022000,327
1022102,147
1022200,1410
1022301,715
1022302,55
1022400,1118
1022500,677
1022600,417
1022700,653
1022800,546
1022900,1276
1023000,1875
1023100,626
1023200,2111
1023300,809
1023400,239
1023501,407
1023502,145
1023600,593
1023700,660
1023802,1
1023900,153
1024000,33
1024100,421
1024200,560
1024301,148
1024302,936
1024500,521
1024700,190
1024900,40
1025100,637
1025300,348
1025500,233
1025700,1302
1025900,451
1026100,637
1026300,390
1026500,197
1026700,43
1026900,1879
1027100,894
1027300,103
1027500,30
1027700,1253
1027900,699
1028100,46
1028300,227
1028500,652
1028700,280
1029100,644
1029300,1020
1029500,281
1029700,96
1029900,722
1030300,155
1030700,45
1030900,198
1031100,203
1031703,20
1031704,12
1031900,5
2000200,81
2000400,84
2001600,162
2001900,206
2002000,992
2002300,452
2002400,20
2002500,974
2002701,986
2002702,406
2002800,125
2003100,90
2003300,387
2003500,622
2003700,346
2003800,79
2003900,1784
2004001,13
2004100,1976
2004200,858
2004300,1840
2004400,647
2004600,74
2004800,502
2005001,526
2005002,780
2005100,2834
2005200,108
2005300,4
2005400,446
2005600,190
2005902,66
2006000,81
2006100,249
2006200,657
2006300,744
2006400,76
2006500,610
2006700,864
2006800,67
2006900,424
2007000,231
2007100,339
2007200,116
2007300,538
2007400,92
2007500,758
2007600,272
2007700,108
2007800,130
2007900,968
2008300,510
2008400,21
2008500,452
2008600,769
2008700,1016
2008900,374
2009000,451
2009200,120
2009300,1302
2009600,187
2009800,93
2011000,21
2011502,801
2011700,328
2011800,32
2011900,1256
2012101,248
2012102,220
2012300,343
2012500,440
2012701,337
2012901,798
2013000,2
2013100,624
2013200,82
2013300,824
2013500,419
2013800,32
2014100,239
2014300,185
2014400,307
2014500,723
2014701,673
2014702,685
2014900,211
2015100,501
2015200,73
2015300,380
2015500,172
2015700,358
2015800,23
2015900,729
2016000,16
2016100,497
2016200,19
2016300,159
2016400,21
2016500,92
2016600,17
2016700,150
2016900,88
2017100,35
2017300,1009
2017500,1720
2017701,515
2017702,372
2017901,841
2017902,741
2018101,424
2018102,1150
2018301,234
2018302,194
2018400,87
2018500,424
2018900,333
2019300,279
2019400,205
2019500,314
2019700,710
2019900,340
2020000,230
2020100,99
2020200,82
2020400,105
2020501,81
2020502,43
2020601,49
2020900,358
2021001,44
2021002,26
