1002500,805,11247,11167,11962,12727,9190,10068,43.12227074,51.20934112,48.79065888,16.48471616,17.41266376,39.62882096,3.766375546,37.55458515,1.637554585,23.9628821,9.716157205,7.429449031,17.70013438,2.937224035,21.31560853,26.4229249,33.30039526,40.27667984,249
1002601,436,33109,52608,12359,17599,76351,24389,29.94505495,30.43478261,69.56521739,48.21428571,13.87362637,15.59065934,30.01373626,40.38461539,8.516483517,14.14835165,3.502747253,11.41840088,11.00766703,1.47864184,18.53053998,42.99221357,37.48609566,19.52169077,300
1002602,491,45411,63084,26348,27439,64153,26834,24.11591356,32.69565217,67.30434783,62.3280943,8.742632613,16.79764244,57.17092338,10.21611002,12.22986248,5.058939096,3.683693517,12.69212855,10.57289241,2.328830927,12.76113768,65.90047393,11.20853081,22.89099526,221
1002700,54,34373,57027,0,28811,60673,23793,7.448789572,82.24299065,17.75700935,26.62942272,0,71.50837989,26.62942272,1.862197393,3.910614525,5.959031657,5.772811918,12.43697479,6.134453782,0.420168067,9.304426378,30.54852321,1.181434599,68.27004219,31
1002800,786,26668,32374,28159,14805,42365,16092,23.83630116,45.36489152,54.63510848,62.57419556,13.49578257,7.091533896,45.73570759,31.11527648,1.09340831,12.40237426,6.091846298,8.668505881,9.350951067,2.236096994,13.44616831,58.90270666,27.63716167,13.46013168,550
1002900,608,17377,34684,7325,17994,39019,6388,27.01021768,76.77852349,23.22147651,10.66192803,0,88.76055087,10.66192803,0,1.732563305,10.17325633,1.155042204,6.205463183,10.10985748,0.875890736,25.01603592,21.80826897,9.844010298,68.34772073,328
1003001,247,45198,53004,76877,42953,56562,23518,9.392503231,16.90140845,83.09859155,65.83369237,1.421800948,23.52434296,55.75183111,19.51744938,3.403705299,6.63507109,1.766479966,6.371004052,3.174245835,0.585321927,5.595709956,50.70231083,18.96239239,30.33529678,189
1003002,268,41020,51973,29889,20571,58614,18004,14.80662983,58.54341737,41.45658263,67.3480663,6.629834254,13.75690608,58.17679558,20.66298343,5.138121547,6.464088398,3.922651934,5.823569952,7.098552722,1.309441764,8.030523256,60.48133938,18.80013952,20.7185211,83
1003100,32,46668,58489,32588,20298,58328,39435,4.855842185,87.5,12.5,67.07132018,1.972685888,29.28679818,58.72534143,10.01517451,27.92109256,0,2.579666161,51.86140804,1.584961298,0,11.30048166,69.14854405,4.533726502,26.31772945,272
1003200,353,44730,49431,19315,36189,50437,34592,6.288637817,65.61181435,34.38818565,78.02174377,4.455340013,10.38158175,72.13813686,12.59859305,5.244084417,3.069707951,1.620123641,11.90100692,3.979133811,1.201019047,7.29619218,64.10350299,8.580495545,27.31600147,375
1003300,16,159966,164940,0,145157,166810,30145,0.745920746,92.26190476,7.738095238,83.58974359,2.610722611,10.3962704,83.03030303,1.258741259,44.98834499,0.512820513,0,2.61228231,9.922089826,2.978918424,8.530927835,81.13163972,0.993071594,17.87528868,418
1003400,262,55525,61860,33534,46677,64815,26659,6.483660131,42.67399267,57.32600733,77.67320261,3.68627451,12.94117647,72.26143791,9.882352941,9.098039216,3.607843137,0.366013072,9.270833333,5.386904762,3.169642857,5.723905724,68.98724451,11.14184724,19.87090825,266
1003601,330,46026,75578,38432,36864,93173,14103,23.1741573,20,80,44.73314607,10.32303371,23.94662921,36.0252809,26.05337079,12.78089888,14.25561798,3.721910112,10.28128031,10.05496282,3.071451665,18.98181818,49.56550802,23.8302139,26.60427808,372
1003602,181,43797,60306,10960,28337,65043,21698,13.2613724,60.61946903,39.38053097,70.39321511,11.64225135,8.32690825,67.69468003,9.406322282,8.481110254,3.777949113,3.161141095,9.429000751,4.395191585,2.854996243,12.08133971,71.53905646,12.95436968,15.50657386,300
1003700,73,66718,70317,9507,67079,71429,53228,4.958677686,76.95473251,23.04526749,91.48760331,0.330578512,6.280991736,85.70247934,6.52892562,16.94214876,1.818181818,1.074380165,9.562471809,8.254397835,0.811907984,6.901544402,81.26696833,4.43438914,14.29864253,72
1003800,468,50248,54270,11130,50173,55340,40771,8.972000818,80.78817734,19.21182266,79.6648273,2.697731453,15.10320867,70.22276722,10.23911711,6.478642959,2.125485387,1.716738197,17.80227513,3.729330362,0.949923772,7.420409151,68.41796646,8.349947227,23.23208631,468
1003900,216,104070,121036,21113,83058,122585,71695,8.163265306,89.50471698,10.49528302,84.43877551,8.801020408,4.804421769,78.99659864,6.972789116,28.69897959,4.549319728,2.210884354,6.519804183,10.03560303,4.272363151,6.680423008,76.15188701,4.237091919,19.61102107,35
1004000,246,51888,57113,51186,30630,59463,19642,5.658409387,81.14754098,18.85245902,80,2.059973924,11.65580183,76.11473273,7.848761408,12.20338983,3.572359844,1.12125163,28.65708791,2.647358299,1.47075461,10.13195099,74.50131084,5.824689388,19.67399977,411
1004100,676,33212,54337,27733,25432,54358,28301,19.70306217,64.958159,35.041841,33.3745747,0.866068667,63.3776678,32.41571296,2.257964739,8.536962574,10.73306526,2.845654191,14.3262987,7.941017316,2.191558442,16.04444444,39.87764182,2.919911012,57.20244716,179
1004200,78,64699,74857,49922,53760,76999,15857,4.137931035,81.38528139,18.61471862,78.05642633,3.510971787,14.4200627,74.54545455,5.329153605,24.32601881,0.438871473,2.946708464,37.88968825,3.693045564,0.335731415,6.882194465,74.9759384,4.186717998,20.8373436,298
1004300,255,68136,87696,0,43071,90165,19441,10.31970862,28.93890675,71.06109325,68.55524079,1.173613922,18.04937272,65.31768515,11.16956698,18.98016997,2.549575071,0.283286119,6.915721592,6.13742495,1.645541472,8.693609023,62.31688078,13.8156412,23.86747803,315
1004400,360,57575,66306,34981,35101,67245,38849,3.496417099,66.13213599,33.86786402,79.97281937,5.658512478,11.00815419,77.11885347,4.027674821,13.08376575,2.34741784,1.742031134,14.40627951,6.314919736,1.363314448,12.54493851,79.57733867,4.948958271,15.47370306,102
1004500,39,143298,154730,0,16156,156211,0,8.68596882,87.14285714,12.85714286,86.63697105,0,10.69042316,79.73273942,6.904231626,26.05790646,0,0,6.549118388,2.267002519,2.267002519,2.486910995,71.30102041,5.484693878,23.21428571,338
1004700,76,102185,105813,0,66698,110667,40909,5.114083399,75.94936709,24.05063291,93.78442172,0,1.494885917,88.5129819,6.136900079,27.22265932,2.360346184,1.573564123,9.466911765,2.987132353,0.459558824,4.039455143,72.93198529,7.582720588,19.48529412,155
1004800,90,72670,81932,40013,50091,83741,39328,2.550297535,84.01727862,15.98272138,80.61773874,1.926891471,14.28166619,77.67072825,5.157268348,19.5522811,0.538396146,0.340039671,13.76425856,4.243346008,1.049429658,8.663169607,76.44716692,5.099540582,18.4532925,274
1004900,48,111238,112103,77843,125082,104888,194912,1.166290444,70.58823529,29.41176471,89.08954101,5.003762227,3.386004515,87.81038375,2.483069977,26.18510158,2.144469526,0.639578631,5.776981639,3.493058666,1.455441111,3.832588761,80.00906618,5.054397099,14.93653672,334
1005000,42,94745,96799,24281,101566,93356,153851,0.578034682,80.04158004,19.95841996,90.56890782,0.517188926,7.636142379,85.76209309,5.080620627,27.3805902,0.395497414,1.003954974,9.015206372,3.656770456,2.045619117,7.036613272,80.38674033,3.867403315,15.74585635,84
1005200,18,110534,119486,0,52667,127257,18282,1.249132547,91.72413793,8.275862069,81.81818182,0.624566273,7.841776544,80.22206801,5.829285219,46.63428175,0,0,33.19734829,7.037225905,1.657317695,14.42596128,76.16473617,8.494208494,15.34105534,206
1005400,42,132887,156909,2842,65104,162765,46658,1.815823606,91.78082192,8.219178082,85.86251621,0,7.782101167,82.01469952,7.652399481,34.06830956,1.340250757,0,7.495117188,6.469726563,1.708984375,8.434370058,77.52725471,6.665014866,15.80773043,207
1005501,0,74434,78612,35657,69316,78520,81669,0,86.36363636,13.63636364,84.28504011,1.462954224,10.94856064,80.65125059,3.633789523,22.27465786,0.519112789,0,15.09117083,7.845489443,1.919385797,6.423927178,69.66731898,4.085127202,26.24755382,58
1005502,38,92164,98219,7195,102209,99724,45321,3.619047619,86.97916667,13.02083333,83.90476191,0.761904762,13.14285714,83.33333333,1.333333333,18.28571429,1.047619048,0,8.25217837,6.458226551,2.460276781,7.263790279,75.67991632,1.307531381,23.0125523,376
1005600,173,147465,163576,100265,144282,176186,126836,9.589041096,100,0,71.94758785,5.896366885,14.88981537,64.919595,12.15008934,27.09946397,3.097081596,1.60810006,5.26513727,3.008649868,2.895825498,2.945924132,71.00545596,14.34138737,14.65315666,202
1005700,28,139891,132470,683353,167101,132302,121889,1.78913738,62.71929825,37.28070175,92.52396166,1.725239617,5.047923323,91.69329074,1.533546326,37.76357828,0,0,2.25502255,3.85403854,1.2300123,4.772141015,88.90728477,1.779801325,9.312913907,163
1005800,0,148547,168930,50370,106431,180873,37053,0,82.12290503,17.87709497,73.62691737,3.018307768,22.81048986,69.1736764,5.343889164,41.51410193,0,0,17.26363343,3.323652791,0.645369474,10.66358534,66.15037109,8.099386899,25.75024201,144
1005900,14,84630,94657,61502,34730,98104,41959,0.46760187,96.91011236,3.08988764,89.47895792,0.701402806,8.483633935,82.09752839,8.283233133,25.75150301,0,0,22.0906568,3.108233118,0.962072155,9.532062392,81.88622755,3.77994012,14.33383234,107
1006000,81,79352,86822,43174,79756,88209,47615,1.298701299,82.91873964,17.08126037,87.27272727,3.16017316,7.662337662,85.4978355,3.463203463,25.36796537,1.298701299,3.03030303,4.167631396,5.88099097,4.723315582,6.136071887,80.9073724,4.206049149,14.88657845,13
1006100,13,80899,91240,2123,54424,95132,31337,0.593065693,42.17687075,57.82312925,85.76642336,0.593065693,8.25729927,83.75912409,4.425182482,28.28467153,0.593065693,0,36.48960739,1.443418014,0.596612779,7.99843168,76.74642995,4.708606716,18.54496334,363
1006200,37,29862,39336,12490,17948,38810,26088,2.850539291,91.01796407,8.982035928,68.02773498,1.694915254,20.33898305,58.24345146,14.17565485,5.392912173,4.545454546,0.693374422,41.55583438,5.04391468,2.107904642,25.04012841,49.19043948,11.56515035,39.24441018,36
1006300,95,139475,148631,0,114557,152888,49049,2.394876079,82.78688525,17.21311475,91.47869674,0.529100529,3.842940685,88.47117795,3.926482874,31.80172654,0,0.640490114,8.315244615,4.74202705,3.155785607,3.806290207,79.34745473,3.006491288,17.64605398,71
1006400,189,88480,98356,27701,66334,101384,31218,4.050578654,67.83783784,32.16216216,85.70510073,1.264466352,8.572653236,82.04029147,6.836690956,18.43120446,0.857265324,0.55722246,6.416899163,2.617244586,1.169124485,5.49268562,76.8663718,7.840772015,15.29285619,56
1006500,67,56682,58415,18413,39681,60141,28221,2.080745342,100,0,85.0310559,4.285714286,4.875776398,82.82608696,4.720496894,17.57763975,0,0,27.10428038,3.203102557,1.321459351,8.650519031,75.95375723,3.583815029,20.46242775,479
1006600,589,51587,64021,19848,44761,72255,19210,9.421377355,57.25952813,42.74047187,69.43471736,5.486076372,10.4052026,61.38069035,21.32733033,14.85742871,6.419876605,2.217775554,11.83394306,8.239223795,0.827103547,7.925686041,61.16310695,22.70218383,16.13470922,223
1006700,150,83581,85032,148960,47601,85453,63350,4.320276498,84.42028986,15.57971015,88.68087558,1.670506912,5.47235023,84.87903226,5.443548387,16.1578341,1.555299539,0,8.742359696,5.056491943,0.555658455,5.089703588,76.4400815,2.593072791,20.96684571,779
1006800,286,82167,77060,20944,107796,78793,45567,7.846364883,100,0,77.47599451,6.611796982,11.27572017,73.27846365,7.050754458,14.48559671,2.880658436,3.868312757,13.1942049,2.052431873,0.793377027,3.248712942,83.00744073,6.073715176,10.91884409,49
1006900,41,108836,124417,172557,26619,122377,120600,3.448275862,73.60774818,26.39225182,86.45920942,4.037005887,3.616484441,77.62825904,9.587888982,36.92178301,0.672834315,1.093355761,21.35554714,5.717531238,3.559257857,6.870860927,77.42442089,8.087946604,14.48763251,134
1007000,75,97492,102496,73990,66402,104511,50273,1.525630594,83.58208955,16.41791045,83.60455655,2.664768104,11.22864117,80.96013019,4.251423922,24.51179821,2.013832384,0,9.713393554,4.326976692,1.338240214,7.221830158,82.26500566,4.405436014,13.32955832,130
1007100,67,110070,119262,10166,59595,117541,55538,0.980683507,92.54032258,7.459677419,87.72659733,0.44576523,5.14115899,87.04309064,3.833580981,26.00297177,1.129271917,1.218424963,9.147117658,7.528641571,0.981996727,5.492572322,76.50173453,8.088369545,15.40989593,184
1007200,97,79385,83155,26235,75475,84300,49073,1.034846885,75.59726963,24.40273038,75.73389652,1.436114044,17.3812038,74.91024287,5.448785639,21.24604013,0.274551214,1.752903907,10.11209158,3.183877892,0.310040544,4.621692136,75.58320373,6.137097739,18.27969853,257
1007300,186,97347,101535,44958,93164,101857,86667,3.82231405,58.87850467,41.12149533,91.83884298,3.254132231,4.416322314,88.2231405,3.615702479,21.51342975,1.342975207,1.291322314,6.492164629,4.201825383,1.102118133,2.552120776,81.87175043,3.466204506,14.66204506,604
1007400,74,119157,123363,19705,130801,121713,148631,2.820267686,92.73743017,7.262569832,77.00764818,0.764818356,18.45124283,74.85659656,3.489483748,40.583174,0,0.717017208,21.64126612,2.110199297,0.422039859,7.3610777,76.17141512,4.167647751,19.66093713,438
1007500,147,114477,113441,23021,181797,115911,70869,3.911776946,83.65384615,16.34615385,92.75905119,1.747815231,4.702455264,83.97836038,9.280066583,30.21223471,3.162713275,5.409904286,3.979520596,4.887130556,2.210844775,5.147240782,82.96069664,4.000941398,13.03836197,191
1007600,66,101702,122281,35844,84305,123678,67424,4.336947456,86.66666667,13.33333333,54.54545455,5.504587156,34.27856547,51.95996664,4.753961635,23.6030025,2.752293578,1.584653878,13.45522738,3.984997656,3.094233474,5.112781955,56.66509656,6.029203957,37.30569948,696
1007700,54,101344,105828,31803,70748,107632,50091,1.485557084,89.27444795,10.72555205,86.85006878,0.880330124,5.914718019,83.79642366,4.236588721,21.26547455,2.008253095,1.127922971,5.637657362,4.615945995,0.237182996,2.479496472,82.53474762,5.925384053,11.53986833,695
1007800,80,90160,88128,89784,106505,89992,69931,1.774622893,90.3649635,9.635036496,79.12599823,1.929902396,13.19875776,72.04968944,9.693877551,25.02218279,0.598935226,0,5.064127992,1.375115695,1.732116885,5.783198575,65.81345484,7.839721254,26.34682391,66
1007900,0,118851,116812,0,59407,110364,249548,0,74.32432432,25.67567568,91.18329466,0,5.568445476,85.46017015,5.723124517,33.99071926,0.618716164,0,3.535353535,6.477821695,5.862977602,7.057356609,77.62443439,3.936651584,18.43891403,337
1008000,12,108434,109324,261329,58698,112698,89782,0,70.21276596,29.78723404,85.8076564,1.1826953,10.45751634,80.48552754,7.314036726,23.0314348,0,0.373482726,5.675621087,4.100181782,1.716824884,7.182795699,74.757682,7.712930501,17.5293875,552
1008100,150,89476,100541,57226,69910,101540,56439,3.106233175,83.33333333,16.66666667,83.64050528,0.828328847,10.64402568,76.76537585,10.56119279,18.47173328,1.677365914,0,6.438761085,6.027502892,0.989590027,3.06964165,68.40812104,13.30660804,18.28527092,478
1008200,110,96546,112074,16204,67588,115872,74552,3.679761313,67.51269036,32.48730965,82.54599702,1.790154152,15.66384883,73.54549975,9.000497265,22.87419194,4.574838389,3.182496271,6.688870386,4.496253122,4.357479878,8.998808105,69.96577296,7.501426127,22.53280091,51
1008300,364,52030,71556,31217,20143,92587,16169,19.05759162,39.06633907,60.93366093,65.60209424,14.08376963,12.30366492,51.67539267,21.9895288,16.07329843,11.57068063,5.235602094,4.825884289,4.030710173,2.879078695,15.00147362,55.65044122,21.9185881,22.43097068,239
1008400,36,76352,77511,69837,76112,78223,36678,4.57433291,66.07142857,33.92857143,44.59974587,5.082592122,48.53875477,43.20203304,4.320203304,30.87674714,0.508259212,0,22.43296272,2.092871158,0,10.54036024,45.91236102,3.597122302,50.49051668,78
1008601,19,92978,98132,0,77708,98132,0,0,80.23255814,19.76744186,80.26113671,2.534562212,13.51766513,80.26113671,1.766513057,28.87864823,0,1.459293395,9.054770318,4.461130742,0,9.59155576,66.96349065,4.007123776,29.02938557,9
1008602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1008603,9,135225,137024,0,190804,138649,80125,0.370675453,72,28,94.48105437,0,3.377265239,90.815486,5.230642504,42.50411862,0,0,8.627190064,5.788423154,1.020181859,15.89111215,70.72521623,6.475937015,22.79884675,33
1008700,73,114821,119186,62322,123009,124422,70399,1.890212325,76,24,82.21128949,1.475919213,12.61004661,71.23252201,13.28327292,27.3174521,0.517866391,0.414293112,4.48336815,4.386951631,1.54266431,3.494850583,67.35751295,13.14766839,19.49481865,198
1008800,74,109497,110564,0,114433,112470,69792,0.840150343,74.58866545,25.41133455,80.69865134,0.353747513,16.31660402,74.79548972,6.920185717,24.74021667,0.442184391,0.795931904,6.11946838,4.074777275,0.978530743,5.868867492,75.52878966,3.877790834,20.59341951,88
1008900,275,84676,92384,17968,84056,91975,67975,7.654320988,47.7582846,52.2417154,82.68518519,4.074074074,7.716049383,73.05555556,12.90123457,20.55555556,4.691358025,3.425925926,12.73350471,4.250214225,2.125107112,7.00867052,78.69022869,9.182259182,12.12751213,159
1009000,40,99713,106576,28398,87913,108949,71100,0.414364641,92.19143577,7.808564232,75.82872928,1.519337017,19.98158379,68.94567219,8.678637201,24.42449355,2.048802947,0.506445672,5.934495192,2.899639423,1.352163462,3.404122424,66.48027807,6.256611758,27.26311017,65
1009100,116,100013,105231,24795,116222,108327,45156,3.147042865,75.85227273,24.14772727,76.017363,2.875746066,15.13836137,72.46337493,4.666304938,26.12588172,3.608247423,0.271296799,9.203252033,2.715447155,1.170731707,3.776129467,71.6085747,5.727376861,22.66404844,199
1009200,29,117331,121038,20110,137494,122985,78738,2.690166976,29.26829268,70.73170732,74.30426716,3.896103896,19.3877551,66.14100186,10.57513915,32.18923933,2.875695733,0.834879406,7.236467237,1.424501425,0.341880342,5.700988947,72.82051282,6.837606838,20.34188034,105
1009300,275,80991,103466,16030,21723,108503,37125,4.668733049,61.69193935,38.30806065,82.58426966,8.736923673,3.060829136,75.76520728,11.21658272,24.00232468,3.312669508,1.724137931,5.753839498,8.576681808,2.346960848,9.02720038,79.30845826,11.43451144,9.25703031,502
1009400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
1009500,10,66131,74977,40702,38589,72095,82150,1.03626943,95.52238806,4.47761194,72.95336788,4.248704663,16.06217617,70.05181347,3.730569948,27.35751295,0,1.03626943,50.73313783,3.062886934,1.433691756,11.0094851,79.64426878,4.051383399,16.30434783,271
1009600,0,88039,93340,0,78160,92914,51000,0,100,0,84.12698413,0,15.87301587,84.12698413,0,19.84126984,0,0,0,2.547770701,0,3.184713376,71.33757962,5.732484076,22.92993631,327
1009700,503,36227,45770,13615,28043,51295,22557,18.43596524,20.51612903,79.48387097,74.12164715,6.611258028,6.384586324,61.05024556,21.64714771,5.251227805,9.444654326,4.684548546,13.7464675,12.21235365,1.614856682,5.866302865,73.49837662,14.40746753,12.09415584,152
1009800,110,108340,115350,36872,90365,121045,36395,1.798029557,100,0,83.15270936,0.960591133,15,79.03940887,4.113300493,26.0591133,0.886699507,0.911330049,2.387267905,3.011390233,1.575908878,5.780720168,70.32115172,5.489637716,24.18921057,93
1009900,41,118308,146898,38079,78409,156779,76667,3.200624512,100,0,72.98985168,4.918032787,15.14441842,69.55503513,6.869633099,34.89461358,4.683840749,0,14.74730737,1.988400994,0,8.123953099,71.58243579,7.870753935,20.54681027,162
1010000,37,93876,110766,34120,70028,107611,102328,2.091713596,79.76190476,20.23809524,72.88817377,4.66613033,17.77956557,66.85438455,7.96460177,13.43523733,0.724054706,2.252614642,5.795454546,6.704545455,1.193181818,5.178791615,65.22727273,8.125,26.64772727,211
1010100,28,69730,73252,17805,98486,87931,19810,6.434316354,51.61290323,48.38709677,61.66219839,8.579088472,26.54155496,48.79356568,12.86863271,19.30294906,1.072386059,1.608579089,9.208819715,3.242542153,0,5.291005291,53.307393,22.30869001,24.38391699,1722
1010200,0,34866,35316,31700,0,34773,38393,0,100,0,100,0,0,100,0,20.48192771,0,0,4.812834225,8.556149733,0,16.57754011,87.1657754,10.69518717,2.139037433,89
1010300,65,72927,74124,47117,82336,75945,50901,5.721830986,100,0,66.37323944,5.281690141,24.20774648,65.58098592,2.728873239,10.03521127,0.88028169,3.961267606,11.60066927,0,0.557724484,1.906898486,65.78799776,8.132361189,26.07964105,41
1010400,11,99201,97704,27635,0,106435,75593,1.58045977,100,0,88.07471264,2.586206897,0.862068966,80.45977012,14.22413793,27.44252874,0,0,2.182163188,1.233396584,0,11.43410853,69.91321119,12.34329798,17.74349084,74
1010601,70,145679,154383,76724,75640,156029,63174,0.677570094,96.31728045,3.682719547,93.15420561,1.238317757,3.457943925,91.26168224,3.08411215,30.86448598,1.004672897,0.957943925,2.732158853,0.851000299,1.328754852,4.158415842,80.67705213,4.823247454,14.49970042,8
1010602,76,86935,92564,0,84340,92495,84845,2.425665102,96.62650602,3.373493976,89.90610329,0,8.372456964,84.50704225,6.690140845,25.46948357,0.430359937,0.547730829,9.185154468,7.754509641,5.121293801,6.574887254,71.87027027,4.951351351,23.17837838,48
1010800,144,121745,122372,167826,127121,125394,65424,2.050761421,98.1294964,1.870503597,83.59390863,2.598984772,11.71573604,79.85786802,4.609137056,29.40101523,1.401015228,1.218274112,5.062022303,2.418243328,2.455832602,4.013071895,74.7130834,5.394032135,19.89288447,52
1010900,0,112857,116720,917,0,117944,0,0,36.36363636,63.63636364,78.57142857,0,12.5,78.57142857,0,35.71428571,0,0,14.85148515,3.96039604,0,14.85148515,52.47524753,1.98019802,45.54455446,994
1011000,88,99596,103671,25462,92977,101296,133211,2.132299491,94.39359268,5.606407323,90.6954204,0.363460141,7.196510783,87.20620305,3.901138842,28.39835231,2.204991519,0,4.903078677,5.729760547,2.522805017,7.322689592,78.56517935,4.73899096,16.69582969,115
1011100,173,58613,63681,33668,88132,67128,28335,10.19446081,46.61016949,53.38983051,63.40601061,10.19446081,18.09074838,52.74012964,17.79611078,10.84266352,3.123158515,1.708898055,11.37765593,3.872515422,1.576422207,6.859592712,57.99930289,14.81352388,27.18717323,220
1011201,0,160985,158976,0,166977,166390,52740,0,100,0,82.23801066,1.953818828,15.80817052,76.02131439,6.21669627,41.03019538,0,0,4.98132005,0,0,6.033376123,73.22540473,6.600249066,20.1743462,139
