1000201,4
1000202,2
1000600,2
1000700,1
1000800,2
1000900,1
1001001,1
1001002,4
1001200,1
1001300,1
1001401,1
1001402,2
1001501,1
1001502,1
1001600,2
1001800,2
1002000,4
1002100,1
1002201,2
1002202,1
1002400,4
1002500,4
1002601,4
1002602,1
1002700,2
1002800,2
1002900,2
1003001,2
1003002,1
1003100,1
1003200,1
1003300,1
1003400,1
1003601,2
1003602,1
1003700,1
1003800,1
1003900,1
1004000,1
1004100,2
1004200,1
1004300,1
1004400,1
1004500,1
1004700,1
1004800,1
1004900,1
1005000,1
1005200,1
1005400,1
1005501,1
1005502,1
1005600,1
1005700,1
1005800,1
1005900,1
1006000,1
1006100,1
1006200,1
1006300,1
1006400,1
1006500,1
1006600,1
1006700,1
1006800,1
1006900,1
1007000,1
1007100,1
1007200,1
1007300,1
1007400,1
1007500,1
1007600,1
1007700,1
1007800,1
1007900,1
1008000,1
1008100,1
1008200,1
1008300,1
1008400,2
1008601,1
1008602,2
1008603,1
1008700,1
1008800,1
1008900,1
1009000,1
1009100,1
1009200,1
1009300,1
1009400,2
1009500,1
1009600,1
1009700,1
1009800,1
1009900,1
1010000,1
1010100,1
1010200,1
1010300,1
1010400,1
1010601,1
1010602,1
1010800,1
1010900,1
1011000,1
1011100,1
1011201,1
1011202,1
1011203,1
1011300,2
1011401,1
1011402,1
1011500,2
1011600,1
1011700,1
1011800,1
1011900,2
1012000,1
1012100,1
1012200,1
1012400,1
1012500,1
1012600,1
1012700,1
1012800,1
1012900,1
1013000,1
1013100,1
1013200,1
1013300,1
1013400,1
1013500,2
1013600,1
1013700,1
1013800,1
1013900,1
1014000,1
1014200,1
1014300,2
1014401,1
1014402,1
1014500,1
1014601,1
1014602,1
1014700,1
1014801,1
1014802,1
1014900,1
1015001,1
1015002,1
1015100,1
1015200,1
1015300,1
1015400,1
1015500,1
1015601,1
1015602,2
1015700,1
1015801,1
1015802,1
1015900,1
1016001,1
1016002,1
1016100,1
1016200,4
1016300,1
1016400,4
1016500,1
1016600,4
1016700,1
1016800,4
1016900,1
1017000,4
1017100,1
1017200,4
1017300,1
1017401,4
1017402,3
1017500,1
1017700,1
1017800,4
1017900,1
1018000,4
1018100,1
1018200,4
1018300,1
1018400,4
1018500,1
1018600,3
1018700,1
1018800,4
1018900,4
1019000,3
1019100,1
1019200,4
1019300,2
1019400,4
1019500,1
1019600,4
1019701,1
1019702,2
1019800,3
1019900,1
1020000,3
1020101,1
1020102,3
1020300,2
1020500,1
1020600,3
1020701,1
1020800,3
1020901,3
1021000,3
1021100,2
1021200,3
1021303,3
1021400,3
1021500,3
1021600,3
1021703,2
1021800,3
1021900,4
1022000,3
1022102,3
1022200,3
1022301,4
1022302,4
1022400,3
1022500,4
1022600,3
1022700,3
1022800,3
1022900,4
1023000,3
1023100,3
1023200,3
1023300,4
1023400,3
1023501,3
1023502,3
1023600,3
1023700,4
1023802,1
1023900,4
1024000,2
1024100,4
1024200,4
1024301,4
1024302,4
1024500,4
1024700,4
1024900,4
1025100,4
1025300,4
1025500,2
1025700,3
1025900,3
1026100,4
1026300,4
1026500,2
1026700,2
1026900,4
1027100,4
1027300,1
1027500,1
1027700,4
1027900,4
1028100,1
1028300,4
1028500,4
1028700,4
1029100,4
1029300,4
1029500,4
1029700,3
1029900,4
1030300,2
1030700,1
1030900,4
1031100,2
1031703,1
1031704,1
1031900,2
2000200,4
2000400,4
2001600,4
2001900,4
2002000,4
2002300,4
2002400,2
2002500,4
2002701,4
2002702,4
2002800,3
2003100,4
2003300,4
2003500,4
2003700,4
2003800,4
2003900,4
2004001,2
2004100,4
2004200,4
2004300,4
2004400,4
2004600,4
2004800,4
2005001,4
2005002,4
2005100,4
2005200,4
2005300,4
2005400,4
2005600,4
2005902,4
2006000,4
2006100,3
2006200,4
2006300,4
2006400,4
2006500,4
2006700,4
2006800,4
2006900,4
2007000,4
2007100,4
2007200,4
2007300,4
2007400,4
2007500,4
2007600,4
2007700,4
2007800,4
2007900,4
2008300,4
2008400,4
2008500,4
2008600,4
2008700,4
2008900,4
2009000,4
2009200,4
2009300,4
2009600,4
2009800,4
2011000,2
2011502,4
2011700,4
2011800,1
2011900,4
2012101,4
2012102,4
2012300,4
2012500,4
2012701,4
2012901,4
2013000,1
2013100,4
2013200,2
2013300,4
2013500,4
2013800,1
2014100,4
2014300,4
2014400,4
2014500,4
2014701,4
2014702,4
2014900,4
2015100,4
2015200,2
2015300,4
2015500,4
2015700,4
2015800,2
2015900,4
2016000,1
2016100,4
2016200,1
2016300,2
2016400,1
2016500,3
2016600,1
2016700,4
2016900,3
2017100,2
2017300,4
2017500,4
2017701,4
2017702,4
2017901,4
2017902,4
2018101,3
2018102,4
2018301,4
2018302,4
2018400,1
2018500,4
2018900,4
2019300,4
2019400,4
2019500,4
2019700,4
2019900,4
2020000,2
2020100,4
2020200,2
2020400,4
2020501,4
2020502,4
2020601,4
2020900,4
2021001,3
2021002,3
2021100,4
2021200,2
2021301,4
2021302,4
2021501,4
2021502,4
2021601,4
2021602,3
2021700,4
2021800,4
2021900,4
2022000,4
2022101,4
2022102,4
2022200,4
2022300,4
2022401,4
2022403,4
2022404,2
2022500,4
2022701,4
2022702,4
2022703,4
2022800,2
2022901,4
2022902,4
2023000,4
2023100,3
2023200,4
2023301,4
2023302,4
2023501,4
2023502,4
2023600,2
2023702,4
2023703,4
2023704,4
2023800,4
2023900,4
2024000,4
2024100,4
2024300,4
2024400,2
2024501,4
2024502,4
2024600,2
2024700,4
2024800,2
2024900,2
2025000,1
2025100,4
2025200,2
2025300,4
2025400,1
2025500,4
2025600,2
2025700,4
2026100,3
2026300,4
2026400,1
2026500,4
2026601,1
2026602,2
2026701,4
2026702,4
2026900,4
2027300,4
2027401,1
2027402,1
2027600,2
2027700,4
2027900,4
2028100,2
2028300,4
2028400,4
2028500,2
2028600,1
2028700,2
2028800,1
2028900,4
2029301,1
2029302,1
2029500,1
2029600,2
2029700,1
2030000,1
2030100,1
2030200,3
2030701,1
2030900,1
2031000,1
2031200,2
2031400,1
2031600,2
2031800,2
2031900,2
2032300,1
2032400,4
2032600,2
2032800,4
2033000,4
2033201,4
2033202,4
2033400,4
2033500,1
2033600,4
2033700,1
2033800,3
2034000,3
2034200,3
2034300,2
2034400,3
2034500,1
2034800,3
2035000,3
2035100,1
2035600,3
2035800,3
2035900,4
2036000,3
2036100,4
2036300,4
2036400,3
2036501,4
2036502,4
2036700,4
2036800,3
2036901,4
2036902,4
2037000,3
2037100,4
2037200,3
2037300,4
2037400,4
2037504,4
2037600,3
2037800,4
2037900,4
2038000,3
2038100,4
2038200,3
2038301,4
2038302,4
2038500,4
2038600,3
2038700,4
2038800,3
2038900,4
2039000,3
2039100,4
2039200,3
2039300,4
2039400,3
2039500,4
2039600,3
2039700,3
2039800,3
2039901,4
2039902,4
2040100,4
2040302,4
2040303,4
2040304,4
2040400,3
2040501,4
2040502,4
2040600,3
2040701,4
2040702,4
2040800,3
2040900,3
2041100,4
2041300,4
2041400,3
2041500,4
2041800,3
2041900,4
2042000,3
2042100,4
2042200,3
2042300,4
2042400,3
2042500,4
2042600,3
2042800,3
2042901,4
2042902,4
2043000,3
2043100,4
2043400,3
2043500,2
2043600,3
2044200,3
2044400,3
2044800,3
2044901,1
2044902,1
2045101,1
2045102,1
2045600,3
2045800,4
2046000,3
2046201,3
2046202,3
2048400,3
2050400,2
2051600,1
3000100,1
3000200,4
3000301,1
3000501,1
3000502,1
3000700,1
3000900,1
3001100,1
3001300,1
3001500,2
3001800,2
3002000,4
3002100,1
3002200,2
3002300,4
3002901,3
3003000,1
3003100,3
3003300,1
3003400,1
3003500,3
3003600,1
3003700,3
3003800,1
3003900,1
3004100,1
3004300,1
3004400,1
3004500,1
3004600,1
3004700,1
3004900,1
3005000,1
3005100,1
3005201,1
3005202,1
3005300,1
3005400,1
3005601,1
3005602,1
3005800,1
3005900,1
3006000,1
3006200,1
3006300,1
3006400,1
3006500,1
3006600,1
3006700,1
3006800,2
3006900,1
3007000,1
3007100,4
3007200,2
3007400,4
3007500,1
3007600,4
3007700,1
3007800,4
3008000,4
3008200,4
3008400,4
3008500,4
3008600,2
3008800,2
3009000,2
3009200,2
3009400,2
3009600,4
3009800,4
3010000,2
3010100,2
3010200,2
3010400,2
3010600,2
3010800,2
3011000,2
3011200,2
3011400,2
3011600,2
3011700,1
3011800,2
3011900,1
3012000,2
3012100,1
3012200,2
3012600,2
3012700,4
3012801,2
3012901,1
3012902,1
3013000,1
3013100,1
3013200,2
