1000201,3
1000202,1
1000600,1
1000700,2
1000800,1
1000900,2
1001001,2
1001002,3
1001200,1
1001300,2
1001401,2
1001402,3
1001501,2
1001502,2
1001600,1
1001800,1
1002000,3
1002100,2
1002201,3
1002202,2
1002400,3
1002500,3
1002601,3
1002602,3
1002700,1
1002800,3
1002900,1
1003001,3
1003002,2
1003100,2
1003200,2
1003300,2
1003400,2
1003601,3
1003602,2
1003700,2
1003800,2
1003900,2
1004000,2
1004100,1
1004200,2
1004300,2
1004400,2
1004500,2
1004700,2
1004800,2
1004900,2
1005000,2
1005200,2
1005400,2
1005501,2
1005502,2
1005600,2
1005700,2
1005800,2
1005900,2
1006000,2
1006100,2
1006200,1
1006300,2
1006400,2
1006500,2
1006600,2
1006700,2
1006800,2
1006900,2
1007000,2
1007100,2
1007200,2
1007300,2
1007400,2
1007500,2
1007600,2
1007700,2
1007800,2
1007900,2
1008000,2
1008100,2
1008200,2
1008300,3
1008400,2
1008601,2
1008602,1
1008603,2
1008700,2
1008800,2
1008900,2
1009000,2
1009100,2
1009200,2
1009300,2
1009400,1
1009500,2
1009600,2
1009700,3
1009800,2
1009900,2
1010000,2
1010100,2
1010200,2
1010300,2
1010400,2
1010601,2
1010602,2
1010800,2
1010900,2
1011000,2
1011100,2
1011201,2
1011202,2
1011203,2
1011300,2
1011401,2
1011402,2
1011500,2
1011600,2
1011700,2
1011800,2
1011900,3
1012000,2
1012100,2
1012200,2
1012400,2
1012500,2
1012600,2
1012700,2
1012800,2
1012900,2
1013000,2
1013100,2
1013200,2
1013300,2
1013400,2
1013500,3
1013600,2
1013700,2
1013800,2
1013900,2
1014000,2
1014200,2
1014300,1
1014401,2
1014402,2
1014500,2
1014601,2
1014602,2
1014700,2
1014801,2
1014802,2
1014900,2
1015001,2
1015002,2
1015100,2
1015200,2
1015300,2
1015400,2
1015500,2
1015601,2
1015602,3
1015700,2
1015801,2
1015802,2
1015900,2
1016001,2
1016002,2
1016100,2
1016200,3
1016300,2
1016400,3
1016500,2
1016600,3
1016700,2
1016800,3
1016900,2
1017000,3
1017100,2
1017200,3
1017300,2
1017401,3
1017402,3
1017500,2
1017700,2
1017800,3
1017900,2
1018000,3
1018100,2
1018200,3
1018300,2
1018400,3
1018500,2
1018600,3
1018700,2
1018800,3
1018900,3
1019000,2
1019100,2
1019200,3
1019300,3
1019400,3
1019500,2
1019600,3
1019701,2
1019702,2
1019800,2
1019900,2
1020000,2
1020101,2
1020102,3
1020300,2
1020500,2
1020600,3
1020701,2
1020800,3
1020901,3
1021000,3
1021100,2
1021200,3
1021303,3
1021400,2
1021500,3
1021600,2
1021703,1
1021800,3
1021900,3
1022000,3
1022102,2
1022200,3
1022301,3
1022302,3
1022400,3
1022500,3
1022600,2
1022700,3
1022800,3
1022900,3
1023000,3
1023100,3
1023200,3
1023300,3
1023400,3
1023501,3
1023502,3
1023600,3
1023700,3
1023802,2
1023900,3
1024000,2
1024100,3
1024200,3
1024301,3
1024302,3
1024500,3
1024700,3
1024900,3
1025100,3
1025300,3
1025500,3
1025700,2
1025900,3
1026100,3
1026300,3
1026500,1
1026700,1
1026900,3
1027100,3
1027300,2
1027500,2
1027700,3
1027900,3
1028100,2
1028300,3
1028500,3
1028700,3
1029100,3
1029300,3
1029500,3
1029700,2
1029900,3
1030300,3
1030700,2
1030900,3
1031100,1
1031703,2
1031704,2
1031900,1
2000200,3
2000400,3
2001600,3
2001900,3
2002000,3
2002300,3
2002400,1
2002500,3
2002701,3
2002702,3
2002800,3
2003100,3
2003300,3
2003500,3
2003700,1
2003800,3
2003900,3
2004001,1
2004100,3
2004200,3
2004300,3
2004400,3
2004600,3
2004800,3
2005001,3
2005002,3
2005100,3
2005200,3
2005300,3
2005400,3
2005600,3
2005902,3
2006000,3
2006100,3
2006200,3
2006300,3
2006400,3
2006500,3
2006700,3
2006800,3
2006900,3
2007000,3
2007100,3
2007200,3
2007300,3
2007400,3
2007500,3
2007600,3
2007700,3
2007800,3
2007900,3
2008300,3
2008400,3
2008500,3
2008600,3
2008700,3
2008900,3
2009000,3
2009200,3
2009300,3
2009600,3
2009800,3
2011000,1
2011502,3
2011700,3
2011800,2
2011900,3
2012101,3
2012102,3
2012300,3
2012500,3
2012701,3
2012901,3
2013000,2
2013100,3
2013200,3
2013300,3
2013500,3
2013800,2
2014100,3
2014300,3
2014400,3
2014500,3
2014701,3
2014702,3
2014900,3
2015100,3
2015200,3
2015300,3
2015500,3
2015700,3
2015800,1
2015900,3
2016000,2
2016100,3
2016200,3
2016300,3
2016400,2
2016500,3
2016600,1
2016700,3
2016900,3
2017100,2
2017300,3
2017500,3
2017701,3
2017702,3
2017901,3
2017902,1
2018101,3
2018102,1
2018301,3
2018302,3
2018400,3
2018500,3
2018900,3
2019300,3
2019400,3
2019500,3
2019700,3
2019900,3
2020000,3
2020100,3
2020200,1
2020400,3
2020501,3
2020502,3
2020601,3
2020900,3
2021001,3
2021002,3
2021100,3
2021200,1
2021301,3
2021302,3
2021501,3
2021502,3
2021601,3
2021602,3
2021700,3
2021800,3
2021900,3
2022000,3
2022101,3
2022102,3
2022200,3
2022300,3
2022401,3
2022403,3
2022404,3
2022500,3
2022701,3
2022702,3
2022703,3
2022800,3
2022901,3
2022902,3
2023000,3
2023100,3
2023200,3
2023301,3
2023302,3
2023501,3
2023502,3
2023600,1
2023702,3
2023703,3
2023704,3
2023800,3
2023900,3
2024000,3
2024100,3
2024300,3
2024400,1
2024501,3
2024502,3
2024600,1
2024700,3
2024800,1
2024900,1
2025000,1
2025100,3
2025200,1
2025300,3
2025400,2
2025500,3
2025600,1
2025700,3
2026100,2
2026300,3
2026400,1
2026500,3
2026601,2
2026602,3
2026701,3
2026702,3
2026900,3
2027300,3
2027401,2
2027402,2
2027600,1
2027700,3
2027900,3
2028100,2
2028300,3
2028400,3
2028500,1
2028600,2
2028700,1
2028800,1
2028900,3
2029301,2
2029302,2
2029500,2
2029600,1
2029700,2
2030000,1
2030100,2
2030200,3
2030701,2
2030900,2
2031000,2
2031200,2
2031400,1
2031600,1
2031800,1
2031900,1
2032300,2
2032400,3
2032600,1
2032800,3
2033000,3
2033201,3
2033202,3
2033400,3
2033500,2
2033600,3
2033700,2
2033800,3
2034000,3
2034200,3
2034300,2
2034400,3
2034500,2
2034800,3
2035000,3
2035100,2
2035600,3
2035800,2
2035900,3
2036000,2
2036100,3
2036300,3
2036400,3
2036501,3
2036502,3
2036700,3
2036800,2
2036901,3
2036902,3
2037000,2
2037100,3
2037200,3
2037300,3
2037400,3
2037504,3
2037600,3
2037800,3
2037900,3
2038000,3
2038100,3
2038200,3
2038301,3
2038302,3
2038500,3
2038600,3
2038700,3
2038800,3
2038900,3
2039000,3
2039100,3
2039200,2
2039300,3
2039400,3
2039500,3
2039600,3
2039700,3
2039800,2
2039901,3
2039902,3
2040100,3
2040302,3
2040303,3
2040304,3
2040400,3
2040501,3
2040502,3
2040600,3
2040701,3
2040702,3
2040800,3
2040900,1
2041100,3
2041300,3
2041400,3
2041500,3
2041800,3
2041900,3
2042000,3
2042100,3
2042200,3
2042300,3
2042400,3
2042500,3
2042600,3
2042800,2
2042901,3
2042902,3
2043000,2
2043100,3
2043400,3
2043500,1
2043600,3
2044200,3
2044400,2
2044800,3
2044901,2
2044902,2
2045101,3
2045102,2
2045600,2
2045800,3
2046000,3
2046201,3
2046202,3
2048400,3
2050400,1
2051600,2
3000100,2
3000200,3
3000301,2
3000501,2
3000502,2
3000700,2
3000900,2
3001100,3
3001300,2
3001500,2
3001800,1
3002000,1
3002100,2
3002200,1
3002300,3
3002901,3
3003000,1
3003100,2
3003300,2
3003400,1
3003500,3
3003600,2
3003700,3
3003800,2
3003900,2
3004100,2
3004300,2
3004400,2
3004500,2
3004600,2
3004700,2
3004900,2
3005000,2
3005100,2
3005201,2
3005202,2
3005300,2
3005400,2
3005601,2
3005602,2
3005800,2
3005900,2
3006000,2
3006200,1
3006300,2
3006400,1
3006500,2
3006600,1
3006700,2
3006800,1
3006900,2
3007000,1
3007100,3
3007200,1
3007400,1
3007500,2
3007600,3
3007700,2
3007800,3
3008000,3
3008200,3
3008400,3
3008500,3
3008600,1
3008800,1
3009000,1
3009200,1
3009400,1
3009600,3
3009800,3
3010000,1
3010100,3
3010200,1
3010400,1
3010600,1
3010800,1
3011000,1
3011200,1
3011400,1
3011600,1
3011700,2
3011800,1
3011900,2
3012000,1
3012100,2
3012200,1
3012600,1
3012700,3
3012801,1
3012901,2
3012902,2
3013000,1
3013100,2
3013200,1
3013300,2
3013400,1
3013500,2
3013600,2
3013700,2
3013800,1
3013900,2
3014000,1
3014100,2
3014200,1
3014300,3
3014500,1
3014700,2
3014800,2
3014900,2
3015000,2
3015100,2
3015200,2
3015300,2
3015400,1
3015500,2
3015700,2
3015900,2
3016000,1
3016100,2
3016200,2
3016300,2
3016500,2
3016600,2
3016700,2
3016800,2
3016900,2
3017000,1
3017100,2
3017200,1
3017400,1
3017500,1
3017600,1
3017700,1
3017800,1
3017900,3
3018000,1
3018100,2
3018200,1
3018300,2
3018400,2
3018501,3
3018600,1
3018700,2
3018800,1
3019000,1
3019100,3
3019200,1
3019300,2
3019400,1
3019500,2
3019600,1
3019700,2
3019800,1
3019900,2
3020000,1
3020100,2
3020200,1
3020300,3
3020400,2
3020500,2
3020600,1
3020700,2
3020800,1
3021000,1
3021100,3
3021200,1
3021300,3
3021400,1
3021500,2
3021600,1
3021700,3
3021800,1
3021900,3
3022000,1
3022100,3
3022200,1
3022400,1
3022600,1
3022700,2
3022800,1
3022900,3
3023000,1
3023100,2
3023200,1
3023300,3
3023400,1
3023500,1
3023600,1
3023800,1
3024000,1
3024100,2
3024200,1
3024300,3
3024400,1
3024500,2
3024600,1
3024700,3
3024800,1
3024900,3
3025000,1
3025100,3
3025200,1
3025300,3
3025400,1
3025500,3
3025600,1
3025700,3
3025800,1
3025901,3
3025902,3
3026000,1
3026100,3
3026200,1
3026300,3
3026400,1
3026500,3
3026600,1
3026700,3
3026800,1
3026900,3
3027000,1
3027100,3
3027200,1
3027300,3
3027400,1
3027500,2
3027600,1
3027700,3
3027800,1
3027900,3
3028000,1
3028100,3
3028200,1
3028300,3
3028400,1
3028501,1
3028502,3
3028600,1
3028700,3
3028800,1
3028900,3
3029000,1
3029100,3
3029200,1
3029300,3
3029400,1
3029500,2
3029600,1
3029700,3
3029800,1
3029900,3
3030000,1
3030100,3
3030200,1
3030300,3
3030400,1
3030500,3
3030600,1
3030700,3
3030800,1
3030900,3
3031100,3
3031300,3
3031400,1
3031500,3
3031701,3
3031702,3
3031900,2
3032100,3
3032300,3
3032500,3
3032600,3
3032700,2
3032800,3
3032900,1
3033000,3
3033100,1
3033300,1
3033500,1
3033600,1
3033700,2
3033900,2
3034000,3
3034100,2
3034200,3
3034300,3
3034500,3
3034700,3
3034800,1
3034900,3
3035000,1
3035100,3
3035200,3
3035300,3
3035400,1
3035500,3
3035601,1
3035602,1
3035700,3
3035900,3
3036001,1
3036002,1
3036100,3
3036200,1
3036300,3
3036400,1
3036501,3
3036502,3
3036600,1
3036700,3
3036900,3
3037000,1
3037100,3
3037300,3
3037401,1
3037402,1
3037500,3
3037700,3
3037900,3
3038100,3
3038200,3
3038300,3
3038500,3
3038600,1
3038700,3
3038800,1
3038900,3
3039000,1
3039100,3
3039200,1
3039300,3
3039400,1
3039500,3
3039600,2
3039700,3
3039800,1
3039900,3
3040000,1
3040100,3
3040200,1
3040300,3
3040400,1
3040500,3
3040600,1
3040700,1
3040800,1
3040900,3
3041000,1
3041100,3
3041200,1
3041300,3
3041401,1
3041402,1
3041500,3
3041600,1
3041700,3
3041800,1
3041900,3
3042000,1
3042100,3
3042200,1
3042300,3
3042400,1
3042500,3
3042600,1
3042700,3
3042800,1
3042900,3
3043000,1
3043100,3
3043200,1
3043300,3
3043400,1
3043500,3
3043600,1
3043700,3
3043800,1
3043900,3
3044000,1
3044100,3
3044200,1
3044300,3
3044400,1
3044500,3
3044600,1
3044700,3
3044800,1
3044900,3
3045000,1
3045200,2
3045300,3
3045400,1
3045600,1
3045800,2
3046000,1
3046201,1
3046202,1
3046400,1
3046800,1
3047000,1
3047200,1
3047400,1
3047600,1
3047700,2
3047800,1
3048000,1
3048100,1
3048200,1
3048400,1
3048500,2
3048600,1
3048800,1
3048900,3
3049000,1
3049100,3
3049200,1
3049300,3
3049400,1
3049500,2
3049600,1
3049700,2
3049800,1
3049900,2
3050000,2
3050100,2
3050202,2
3050300,2
3050400,1
3050500,3
3050600,3
3050700,1
3050801,3
3050803,3
3050804,3
3050900,1
3051001,3
3051002,3
3051100,3
3051200,3
3051300,3
3051400,1
3051500,2
3051601,3
3051602,3
3051700,2
3051800,1
3051900,2
3052000,1
3052300,3
3052500,1
3052600,1
3052700,3
3052800,1
3052900,1
3053000,1
3053100,1
3053200,1
3053300,1
3053400,1
3053500,1
3053700,1
3053800,1
3053900,1
3054200,1
3054300,3
3054400,1
3054500,1
3054600,1
3054700,1
3054800,1
3054900,1
3055000,1
3055100,3
3055200,1
3055300,2
3055400,1
3055500,2
3055600,1
3055700,2
3055800,1
3056000,1
3056100,2
3056200,2
3056300,1
3056400,2
3056500,2
3056600,1
3056800,2
3056900,1
3057000,2
3057100,1
3057200,3
3057300,2
3057400,1
3057500,1
3057600,1
3057800,1
3057900,1
3058000,1
3058200,1
3058400,1
3058600,1
3058800,1
3058900,2
3059000,1
3059100,1
3059200,1
3059300,2
3059401,1
3059402,1
3059600,1
3059800,1
3060000,1
3060600,1
3060800,1
3061002,1
3061003,1
3061004,1
3061200,1
3061600,1
3062000,1
3062200,1
3062600,1
3062800,2
3063200,2
3063600,2
3063800,2
3064000,2
3064200,1
3064400,1
3064600,2
3064800,1
3065000,2
3065200,2
3065400,2
3065600,2
3065800,2
3066000,2
3066200,2
3066600,1
3067000,2
3067200,3
3067400,3
3067600,2
3067800,1
3068000,2
3068200,2
3068600,2
3068800,2
3069000,2
3069200,2
3069601,1
3069602,1
3069800,2
3070000,2
3070201,2
3070202,1
3070600,2
3072000,2
3072200,2
3072400,2
3072600,2
3072800,2
3073000,2
3073200,3
3073400,2
3073600,1
3073800,1
3074000,1
3074200,1
3074400,2
3074600,1
3074800,2
3075000,1
3075200,2
3075400,2
3075600,2
3075800,2
3076000,1
3076200,1
3076400,3
3076600,1
3076800,1
3077000,1
3077200,2
3077400,1
3077600,2
3078000,2
3078200,3
3078400,2
3078600,3
3078800,3
3079000,3
3079200,3
3079400,1
3079601,3
3079602,3
3079801,2
3079802,3
3080000,2
3080200,2
3080400,3
3080600,2
3080800,3
3081000,3
3081400,3
3081600,3
3081800,3
3082000,3
3082200,3
3082400,3
3082600,3
3082800,3
3083000,3
3083200,2
3083400,2
3083600,2
3083800,2
3084000,3
3084600,3
3084800,2
3085000,3
3085200,1
3085400,2
3085600,3
3085800,2
3086000,3
3086200,3
3086400,2
3086600,2
3086800,3
3087000,3
3087200,3
3087401,3
3087600,2
3087800,3
3088000,3
3088200,3
3088400,3
3088600,3
3088800,3
3089000,3
3089200,3
3089400,3
3089600,3
3089800,3
3090000,3
3090200,3
3090600,3
3090800,3
3091000,3
3091200,3
3091600,3
3091800,3
3092000,3
3092200,2
3092400,3
3092800,2
3093000,3
3093200,2
3093400,2
3093600,2
3093800,2
3094401,2
3094402,3
3094600,3
3095000,2
3095400,2
3095600,1
3095800,2
3096000,1
3096200,2
3096400,3
3096600,2
3096800,2
3097000,3
3097400,3
3098200,3
3098400,2
3098600,2
3098800,2
3099000,2
3099200,3
3099400,3
3099600,1
3099800,2
3100400,2
3100600,2
3100800,2
3101000,2
3101200,2
3101400,2
3101600,2
3101800,2
3102000,2
3102200,3
3102400,2
